# vorticity test
#      size_x  size_y  x_min  y_min  x_max  y_max
2vecs  300     200     0      0      3      2
-0.088037238 0.0029114678
-0.13004556 0.0043969108
-0.18730442 0.0064765303
-0.25361457 0.0089720748
-0.32806498 0.011883542
-0.41624084 0.015448605
-0.51691425 0.01966726
-0.6226778 0.024301842
-0.73117453 0.02929293
-0.84169137 0.034640521
-0.95214897 0.040285207
-1.0578134 0.046048727
-1.1585264 0.051931076
-1.243672 0.057456926
-1.3214498 0.062982768
-1.3811052 0.06797386
-1.4212122 0.072311349
-1.4475936 0.076232925
-1.4611607 0.079738565
-1.4595563 0.082650028
-1.4459893 0.085086159
-1.4185383 0.086868688
-1.3793226 0.088057041
-1.3358091 0.089067146
-1.2875421 0.089839578
-1.2366211 0.090493165
-1.1810062 0.090849675
-1.1212121 0.090909094
-1.060606 0.090909094
-1 0.090909094
-0.93939388 0.090909094
-0.87878788 0.090909094
-0.81818187 0.090909094
-0.75757575 0.090909094
-0.69696969 0.090909094
-0.63636363 0.090909094
-0.57575756 0.090909094
-0.5151515 0.090909094
-0.45454547 0.090909094
-0.39393938 0.090909094
-0.33333334 0.090909094
-0.27272728 0.090909094
-0.2121212 0.090909094
-0.15151516 0.090909094
-0.090909094 0.090909094
-0.030303031 0.090909094
0.030303031 0.090909094
0.090909094 0.090909094
0.15151516 0.090909094
0.2121212 0.090909094
0.27272728 0.090909094
0.33333334 0.090909094
0.39393938 0.090909094
0.45454547 0.090909094
0.5151515 0.090909094
0.57575756 0.090909094
0.63636363 0.090909094
0.69696969 0.090909094
0.75757575 0.090909094
0.81818187 0.090909094
0.87878788 0.090909094
0.93939388 0.090909094
1 0.090909094
1.060606 0.090909094
1.1212121 0.090909094
1.1810062 0.090849675
1.2366211 0.090493165
1.2875421 0.089839578
1.3358091 0.089067146
1.3793226 0.088057041
1.4185383 0.086868688
1.4459893 0.085086159
1.4595563 0.082650028
1.4611607 0.079738565
1.4475936 0.076232925
1.4212122 0.072311349
1.3811052 0.06797386
1.3214498 0.062982768
1.243672 0.057456926
1.1585264 0.051931076
1.0578134 0.046048727
0.95214897 0.040285207
0.84169137 0.034640521
0.73117453 0.02929293
0.6226778 0.024301842
0.51691425 0.01966726
0.41624084 0.015448605
0.32806498 0.011883542
0.25361457 0.0089720748
0.18730442 0.0064765303
0.13004556 0.0043969108
0.088037238 0.0029114678
0.05690236 0.0018419491
0.035630818 0.0011289364
0.022974847 0.00071301253
0.011626065 0.0023172908
0.0016042781 0.0117449
-0.00071301253 0.022974847
-0.0011289364 0.035630818
-0.0018419491 0.05690236
-0.0029114678 0.088037238
-0.0043969108 0.13004556
-0.0064765303 0.18730442
-0.0089720748 0.25361457
-0.011883542 0.32806498
-0.015448605 0.41624084
-0.01966726 0.51691425
-0.024301842 0.6226778
-0.02929293 0.73117453
-0.034640521 0.84169137
-0.040285207 0.95214897
-0.046048727 1.0578134
-0.051931076 1.1585264
-0.057456926 1.243672
-0.062982768 1.3214498
-0.06797386 1.3811052
-0.072311349 1.4212122
-0.076232925 1.4475936
-0.079738565 1.4611607
-0.082650028 1.4595563
-0.085086159 1.4459893
-0.086868688 1.4185383
-0.088057041 1.3793226
-0.089067146 1.3358091
-0.089839578 1.2875421
-0.090493165 1.2366211
-0.090849675 1.1810062
-0.090909094 1.1212121
-0.090909094 1.060606
-0.090909094 1
-0.090909094 0.93939388
-0.090909094 0.87878788
-0.090909094 0.81818187
-0.090909094 0.75757575
-0.090909094 0.69696969
-0.090909094 0.63636363
-0.090909094 0.57575756
-0.090909094 0.5151515
-0.090909094 0.45454547
-0.090909094 0.39393938
-0.090909094 0.33333334
-0.090909094 0.27272728
-0.090909094 0.2121212
-0.090909094 0.15151516
-0.090909094 0.090909094
-0.090909094 0.030303031
-0.090909094 -0.030303031
-0.090909094 -0.090909094
-0.090909094 -0.15151516
-0.090909094 -0.2121212
-0.090909094 -0.27272728
-0.090909094 -0.33333334
-0.090909094 -0.39393938
-0.090909094 -0.45454547
-0.090909094 -0.5151515
-0.090909094 -0.57575756
-0.090909094 -0.63636363
-0.090909094 -0.69696969
-0.090909094 -0.75757575
-0.090909094 -0.81818187
-0.090909094 -0.87878788
-0.090909094 -0.93939388
-0.090909094 -1
-0.090909094 -1.060606
-0.090909094 -1.1212121
-0.090849675 -1.1810062
-0.090493165 -1.2366211
-0.089839578 -1.2875421
-0.089067146 -1.3358091
-0.088057041 -1.3793226
-0.086868688 -1.4185383
-0.085086159 -1.4459893
-0.082650028 -1.4595563
-0.079738565 -1.4611607
-0.076232925 -1.4475936
-0.072311349 -1.4212122
-0.06797386 -1.3811052
-0.062982768 -1.3214498
-0.057456926 -1.243672
-0.051931076 -1.1585264
-0.046048727 -1.0578134
-0.040285207 -0.95214897
-0.034640521 -0.84169137
-0.02929293 -0.73117453
-0.024301842 -0.6226778
-0.01966726 -0.51691425
-0.015448605 -0.41624084
-0.011883542 -0.32806498
-0.0089720748 -0.25361457
-0.0064765303 -0.18730442
-0.0043969108 -0.13004556
-0.0029114678 -0.088037238
-0.0018419491 -0.05690236
-0.0011289364 -0.035630818
-0.00071301253 -0.022974847
-0.00041592395 -0.013646267
0.00069320662 0.013646267
0.0011883542 0.022974847
0.0018815608 0.035630818
0.0030699149 0.05690236
0.0048524463 0.088037238
0.0073281843 0.13004556
0.010794217 0.18730442
0.014953457 0.25361457
0.019805903 0.32806498
0.025747672 0.41624084
0.03277877 0.51691425
0.04050307 0.6226778
0.048821554 0.73117453
0.057734203 0.84169137
0.06714201 0.95214897
0.076747872 1.0578134
0.086551793 1.1585264
0.095761538 1.243672
0.10497127 1.3214498
0.11328976 1.3811052
0.12051892 1.4212122
0.12705487 1.4475936
0.1328976 1.4611607
0.13775006 1.4595563
0.14181025 1.4459893
0.14478114 1.4185383
0.14676175 1.3793226
0.14844523 1.3358091
0.14973262 1.2875421
0.15082194 1.2366211
0.15141612 1.1810062
0.15151516 1.1212121
0.15151516 1.060606
0.15151516 1
0.15151516 0.93939388
0.15151516 0.87878788
0.15151516 0.81818187
0.15151516 0.75757575
0.15151516 0.69696969
0.15151516 0.63636363
0.15151516 0.57575756
0.15151516 0.5151515
0.15151516 0.45454547
0.15151516 0.39393938
0.15151516 0.33333334
0.15151516 0.27272728
0.15151516 0.2121212
0.15151516 0.15151516
0.15151516 0.090909094
0.15151516 0.030303031
0.15151516 -0.030303031
0.15151516 -0.090909094
0.15151516 -0.15151516
0.15151516 -0.2121212
0.15151516 -0.27272728
0.15151516 -0.33333334
0.15151516 -0.39393938
0.15151516 -0.45454547
0.15151516 -0.5151515
0.15151516 -0.57575756
0.15151516 -0.63636363
0.15151516 -0.69696969
0.15151516 -0.75757575
0.15151516 -0.81818187
0.15151516 -0.87878788
0.15151516 -0.93939388
0.15151516 -1
0.15151516 -1.060606
0.15151516 -1.1212121
0.15141612 -1.1810062
0.15082194 -1.2366211
0.14973262 -1.2875421
0.14844523 -1.3358091
0.14676175 -1.3793226
0.14478114 -1.4185383
0.14181025 -1.4459893
0.13775006 -1.4595563
0.1328976 -1.4611607
0.12705487 -1.4475936
0.12051892 -1.4212122
0.11328976 -1.3811052
0.10497127 -1.3214498
0.095761538 -1.243672
0.086551793 -1.1585264
0.076747872 -1.0578134
0.06714201 -0.95214897
0.057734203 -0.84169137
0.048821554 -0.73117453
0.04050307 -0.6226778
0.03277877 -0.51691425
0.025747672 -0.41624084
0.019805903 -0.32806498
0.014953457 -0.25361457
0.010794217 -0.18730442
0.0073281843 -0.13004556
0.0048524463 -0.088037238
0.0030699149 -0.05690236
0.0018815608 -0.035630818
0.0011883542 -0.022974847
-0.0013666074 -0.011586454
-0.011586454 -0.0013666074
-0.022974847 0.0011883542
-0.035630818 0.0018815608
-0.05690236 0.0030699149
-0.088037238 0.0048524463
-0.13004556 0.0073281843
-0.18730442 0.010794217
-0.25361457 0.014953457
-0.32806498 0.019805903
-0.41624084 0.025747672
-0.51691425 0.03277877
-0.6226778 0.04050307
-0.73117453 0.048821554
-0.84169137 0.057734203
-0.95214897 0.06714201
-1.0578134 0.076747872
-1.1585264 0.086551793
-1.243672 0.095761538
-1.3214498 0.10497127
-1.3811052 0.11328976
-1.4212122 0.12051892
-1.4475936 0.12705487
-1.4611607 0.1328976
-1.4595563 0.13775006
-1.4459893 0.14181025
-1.4185383 0.14478114
-1.3793226 0.14676175
-1.3358091 0.14844523
-1.2875421 0.14973262
-1.2366211 0.15082194
-1.1810062 0.15141612
-1.1212121 0.15151516
-1.060606 0.15151516
-1 0.15151516
-0.93939388 0.15151516
-0.87878788 0.15151516
-0.81818187 0.15151516
-0.75757575 0.15151516
-0.69696969 0.15151516
-0.63636363 0.15151516
-0.57575756 0.15151516
-0.5151515 0.15151516
-0.45454547 0.15151516
-0.39393938 0.15151516
-0.33333334 0.15151516
-0.27272728 0.15151516
-0.2121212 0.15151516
-0.15151516 0.15151516
-0.090909094 0.15151516
-0.030303031 0.15151516
0.030303031 0.15151516
0.090909094 0.15151516
0.15151516 0.15151516
0.2121212 0.15151516
0.27272728 0.15151516
0.33333334 0.15151516
0.39393938 0.15151516
0.45454547 0.15151516
0.5151515 0.15151516
0.57575756 0.15151516
0.63636363 0.15151516
0.69696969 0.15151516
0.75757575 0.15151516
0.81818187 0.15151516
0.87878788 0.15151516
0.93939388 0.15151516
1 0.15151516
1.060606 0.15151516
1.1212121 0.15151516
1.1810062 0.15141612
1.2366211 0.15082194
1.2875421 0.14973262
1.3358091 0.14844523
1.3793226 0.14676175
1.4185383 0.14478114
1.4459893 0.14181025
1.4595563 0.13775006
1.4611607 0.1328976
1.4475936 0.12705487
1.4212122 0.12051892
1.3811052 0.11328976
1.3214498 0.10497127
1.243672 0.095761538
1.1585264 0.086551793
1.0578134 0.076747872
0.95214897 0.06714201
0.84169137 0.057734203
0.73117453 0.048821554
0.6226778 0.04050307
0.51691425 0.03277877
0.41624084 0.025747672
0.32806498 0.019805903
0.25361457 0.014953457
0.18730442 0.010794217
0.13004556 0.0073281843
0.088037238 0.0048524463
0.05690236 0.0030699149
0.035630818 0.0018815608
0.022974847 0.0011883542
0.011586454 0.0025549615
0.0013666074 0.011784513
-0.0011883542 0.022974847
-0.0018815608 0.035630818
-0.0030699149 0.05690236
-0.0048524463 0.088037238
-0.0073281843 0.13004556
-0.010794217 0.18730442
-0.014953457 0.25361457
-0.019805903 0.32806498
-0.025747672 0.41624084
-0.03277877 0.51691425
-0.04050307 0.6226778
-0.048821554 0.73117453
-0.057734203 0.84169137
-0.06714201 0.95214897
-0.076747872 1.0578134
-0.086551793 1.1585264
-0.095761538 1.243672
-0.10497127 1.3214498
-0.11328976 1.3811052
-0.12051892 1.4212122
-0.12705487 1.4475936
-0.1328976 1.4611607
-0.13775006 1.4595563
-0.14181025 1.4459893
-0.14478114 1.4185383
-0.14676175 1.3793226
-0.14844523 1.3358091
-0.14973262 1.2875421
-0.15082194 1.2366211
-0.15141612 1.1810062
-0.15151516 1.1212121
-0.15151516 1.060606
-0.15151516 1
-0.15151516 0.93939388
-0.15151516 0.87878788
-0.15151516 0.81818187
-0.15151516 0.75757575
-0.15151516 0.69696969
-0.15151516 0.63636363
-0.15151516 0.57575756
-0.15151516 0.5151515
-0.15151516 0.45454547
-0.15151516 0.39393938
-0.15151516 0.33333334
-0.15151516 0.27272728
-0.15151516 0.2121212
-0.15151516 0.15151516
-0.15151516 0.090909094
-0.15151516 0.030303031
-0.15151516 -0.030303031
-0.15151516 -0.090909094
-0.15151516 -0.15151516
-0.15151516 -0.2121212
-0.15151516 -0.27272728
-0.15151516 -0.33333334
-0.15151516 -0.39393938
-0.15151516 -0.45454547
-0.15151516 -0.5151515
-0.15151516 -0.57575756
-0.15151516 -0.63636363
-0.15151516 -0.69696969
-0.15151516 -0.75757575
-0.15151516 -0.81818187
-0.15151516 -0.87878788
-0.15151516 -0.93939388
-0.15151516 -1
-0.15151516 -1.060606
-0.15151516 -1.1212121
-0.15141612 -1.1810062
-0.15082194 -1.2366211
-0.14973262 -1.2875421
-0.14844523 -1.3358091
-0.14676175 -1.3793226
-0.14478114 -1.4185383
-0.14181025 -1.4459893
-0.13775006 -1.4595563
-0.1328976 -1.4611607
-0.12705487 -1.4475936
-0.12051892 -1.4212122
-0.11328976 -1.3811052
-0.10497127 -1.3214498
-0.095761538 -1.243672
-0.086551793 -1.1585264
-0.076747872 -1.0578134
-0.06714201 -0.95214897
-0.057734203 -0.84169137
-0.048821554 -0.73117453
-0.04050307 -0.6226778
-0.03277877 -0.51691425
-0.025747672 -0.41624084
-0.019805903 -0.32806498
-0.014953457 -0.25361457
-0.010794217 -0.18730442
-0.0073281843 -0.13004556
-0.0048524463 -0.088037238
-0.0030699149 -0.05690236
-0.0018815608 -0.035630818
-0.0011883542 -0.022974847
-0.00069320662 -0.013646267
0.00097048923 0.013646267
0.0016636958 0.022974847
0.0026341851 0.035630818
0.0042978809 0.05690236
0.006793425 0.088037238
0.010259458 0.13004556
0.015111904 0.18730442
0.020934839 0.25361457
0.027728263 0.32806498
0.036046743 0.41624084
0.045890275 0.51691425
0.056704301 0.6226778
0.068350166 0.73117453
0.080827892 0.84169137
0.093998805 0.95214897
0.10744703 1.0578134
0.12117252 1.1585264
0.13406615 1.243672
0.1469598 1.3214498
0.15860566 1.3811052
0.16872647 1.4212122
0.1778768 1.4475936
0.18605664 1.4611607
0.19285007 1.4595563
0.19853437 1.4459893
0.2026936 1.4185383
0.20546642 1.3793226
0.20782332 1.3358091
0.20962566 1.2875421
0.21115071 1.2366211
0.21198258 1.1810062
0.2121212 1.1212121
0.2121212 1.060606
0.2121212 1
0.2121212 0.93939388
0.2121212 0.87878788
0.2121212 0.81818187
0.2121212 0.75757575
0.2121212 0.69696969
0.2121212 0.63636363
0.2121212 0.57575756
0.2121212 0.5151515
0.2121212 0.45454547
0.2121212 0.39393938
0.2121212 0.33333334
0.2121212 0.27272728
0.2121212 0.2121212
0.2121212 0.15151516
0.2121212 0.090909094
0.2121212 0.030303031
0.2121212 -0.030303031
0.2121212 -0.090909094
0.2121212 -0.15151516
0.2121212 -0.2121212
0.2121212 -0.27272728
0.2121212 -0.33333334
0.2121212 -0.39393938
0.2121212 -0.45454547
0.2121212 -0.5151515
0.2121212 -0.57575756
0.2121212 -0.63636363
0.2121212 -0.69696969
0.2121212 -0.75757575
0.2121212 -0.81818187
0.2121212 -0.87878788
0.2121212 -0.93939388
0.2121212 -1
0.2121212 -1.060606
0.2121212 -1.1212121
0.21198258 -1.1810062
0.21115071 -1.2366211
0.20962566 -1.2875421
0.20782332 -1.3358091
0.20546642 -1.3793226
0.2026936 -1.4185383
0.19853437 -1.4459893
0.19285007 -1.4595563
0.18605664 -1.4611607
0.1778768 -1.4475936
0.16872647 -1.4212122
0.15860566 -1.3811052
0.1469598 -1.3214498
0.13406615 -1.243672
0.12117252 -1.1585264
0.10744703 -1.0578134
0.093998805 -0.95214897
0.080827892 -0.84169137
0.068350166 -0.73117453
0.056704301 -0.6226778
0.045890275 -0.51691425
0.036046743 -0.41624084
0.027728263 -0.32806498
0.020934839 -0.25361457
0.015111904 -0.18730442
0.010259458 -0.13004556
0.006793425 -0.088037238
0.0042978809 -0.05690236
0.0026341851 -0.035630818
0.0016636958 -0.022974847
-0.0011289365 -0.011546841
-0.011546841 -0.0011289365
-0.022974847 0.0016636958
-0.035630818 0.0026341851
-0.05690236 0.0042978809
-0.088037238 0.006793425
-0.13004556 0.010259458
-0.18730442 0.015111904
-0.25361457 0.020934839
-0.32806498 0.027728263
-0.41624084 0.036046743
-0.51691425 0.045890275
-0.6226778 0.056704301
-0.73117453 0.068350166
-0.84169137 0.080827892
-0.95214897 0.093998805
-1.0578134 0.10744703
-1.1585264 0.12117252
-1.243672 0.13406615
-1.3214498 0.1469598
-1.3811052 0.15860566
-1.4212122 0.16872647
-1.4475936 0.1778768
-1.4611607 0.18605664
-1.4595563 0.19285007
-1.4459893 0.19853437
-1.4185383 0.2026936
-1.3793226 0.20546642
-1.3358091 0.20782332
-1.2875421 0.20962566
-1.2366211 0.21115071
-1.1810062 0.21198258
-1.1212121 0.2121212
-1.060606 0.2121212
-1 0.2121212
-0.93939388 0.2121212
-0.87878788 0.2121212
-0.81818187 0.2121212
-0.75757575 0.2121212
-0.69696969 0.2121212
-0.63636363 0.2121212
-0.57575756 0.2121212
-0.5151515 0.2121212
-0.45454547 0.2121212
-0.39393938 0.2121212
-0.33333334 0.2121212
-0.27272728 0.2121212
-0.2121212 0.2121212
-0.15151516 0.2121212
-0.090909094 0.2121212
-0.030303031 0.2121212
0.030303031 0.2121212
0.090909094 0.2121212
0.15151516 0.2121212
0.2121212 0.2121212
0.27272728 0.2121212
0.33333334 0.2121212
0.39393938 0.2121212
0.45454547 0.2121212
0.5151515 0.2121212
0.57575756 0.2121212
0.63636363 0.2121212
0.69696969 0.2121212
0.75757575 0.2121212
0.81818187 0.2121212
0.87878788 0.2121212
0.93939388 0.2121212
1 0.2121212
1.060606 0.2121212
1.1212121 0.2121212
1.1810062 0.21198258
1.2366211 0.21115071
1.2875421 0.20962566
1.3358091 0.20782332
1.3793226 0.20546642
1.4185383 0.2026936
1.4459893 0.19853437
1.4595563 0.19285007
1.4611607 0.18605664
1.4475936 0.1778768
1.4212122 0.16872647
1.3811052 0.15860566
1.3214498 0.1469598
1.243672 0.13406615
1.1585264 0.12117252
1.0578134 0.10744703
0.95214897 0.093998805
0.84169137 0.080827892
0.73117453 0.068350166
0.6226778 0.056704301
0.51691425 0.045890275
0.41624084 0.036046743
0.32806498 0.027728263
0.25361457 0.020934839
0.18730442 0.015111904
0.13004556 0.010259458
0.088037238 0.006793425
0.05690236 0.0042978809
0.035630818 0.0026341851
0.022974847 0.0016636958
0.011546841 0.0027926324
0.0011289365 0.011824124
-0.0016636958 0.022974847
-0.0026341851 0.035630818
-0.0042978809 0.05690236
-0.006793425 0.088037238
-0.010259458 0.13004556
-0.015111904 0.18730442
-0.020934839 0.25361457
-0.027728263 0.32806498
-0.036046743 0.41624084
-0.045890275 0.51691425
-0.056704301 0.6226778
-0.068350166 0.73117453
-0.080827892 0.84169137
-0.093998805 0.95214897
-0.10744703 1.0578134
-0.12117252 1.1585264
-0.13406615 1.243672
-0.1469598 1.3214498
-0.15860566 1.3811052
-0.16872647 1.4212122
-0.1778768 1.4475936
-0.18605664 1.4611607
-0.19285007 1.4595563
-0.19853437 1.4459893
-0.2026936 1.4185383
-0.20546642 1.3793226
-0.20782332 1.3358091
-0.20962566 1.2875421
-0.21115071 1.2366211
-0.21198258 1.1810062
-0.2121212 1.1212121
-0.2121212 1.060606
-0.2121212 1
-0.2121212 0.93939388
-0.2121212 0.87878788
-0.2121212 0.81818187
-0.2121212 0.75757575
-0.2121212 0.69696969
-0.2121212 0.63636363
-0.2121212 0.57575756
-0.2121212 0.5151515
-0.2121212 0.45454547
-0.2121212 0.39393938
-0.2121212 0.33333334
-0.2121212 0.27272728
-0.2121212 0.2121212
-0.2121212 0.15151516
-0.2121212 0.090909094
-0.2121212 0.030303031
-0.2121212 -0.030303031
-0.2121212 -0.090909094
-0.2121212 -0.15151516
-0.2121212 -0.2121212
-0.2121212 -0.27272728
-0.2121212 -0.33333334
-0.2121212 -0.39393938
-0.2121212 -0.45454547
-0.2121212 -0.5151515
-0.2121212 -0.57575756
-0.2121212 -0.63636363
-0.2121212 -0.69696969
-0.2121212 -0.75757575
-0.2121212 -0.81818187
-0.2121212 -0.87878788
-0.2121212 -0.93939388
-0.2121212 -1
-0.2121212 -1.060606
-0.2121212 -1.1212121
-0.21198258 -1.1810062
-0.21115071 -1.2366211
-0.20962566 -1.2875421
-0.20782332 -1.3358091
-0.20546642 -1.3793226
-0.2026936 -1.4185383
-0.19853437 -1.4459893
-0.19285007 -1.4595563
-0.18605664 -1.4611607
-0.1778768 -1.4475936
-0.16872647 -1.4212122
-0.15860566 -1.3811052
-0.1469598 -1.3214498
-0.13406615 -1.243672
-0.12117252 -1.1585264
-0.10744703 -1.0578134
-0.093998805 -0.95214897
-0.080827892 -0.84169137
-0.068350166 -0.73117453
-0.056704301 -0.6226778
-0.045890275 -0.51691425
-0.036046743 -0.41624084
-0.027728263 -0.32806498
-0.020934839 -0.25361457
-0.015111904 -0.18730442
-0.010259458 -0.13004556
-0.006793425 -0.088037238
-0.0042978809 -0.05690236
-0.0026341851 -0.035630818
-0.0016636958 -0.022974847
-0.00097048923 -0.013646267
0.0012477719 0.013646267
0.0021390375 0.022974847
0.0033868093 0.035630818
0.005525847 0.05690236
0.0087344032 0.088037238
0.013190731 0.13004556
0.019429591 0.18730442
0.026916221 0.25361457
0.035650626 0.32806498
0.046345815 0.41624084
0.059001788 0.51691425
0.072905533 0.6226778
0.087878793 0.73117453
0.10392158 0.84169137
0.12085562 0.95214897
0.13814618 1.0578134
0.15579323 1.1585264
0.17237078 1.243672
0.1889483 1.3214498
0.20392159 1.3811052
0.21693406 1.4212122
0.22869876 1.4475936
0.2392157 1.4611607
0.24795011 1.4595563
0.25525847 1.4459893
0.26060605 1.4185383
0.26417112 1.3793226
0.26720142 1.3358091
0.26951873 1.2875421
0.27147952 1.2366211
0.27254903 1.1810062
0.27272728 1.1212121
0.27272728 1.060606
0.27272728 1
0.27272728 0.93939388
0.27272728 0.87878788
0.27272728 0.81818187
0.27272728 0.75757575
0.27272728 0.69696969
0.27272728 0.63636363
0.27272728 0.57575756
0.27272728 0.5151515
0.27272728 0.45454547
0.27272728 0.39393938
0.27272728 0.33333334
0.27272728 0.27272728
0.27272728 0.2121212
0.27272728 0.15151516
0.27272728 0.090909094
0.27272728 0.030303031
0.27272728 -0.030303031
0.27272728 -0.090909094
0.27272728 -0.15151516
0.27272728 -0.2121212
0.27272728 -0.27272728
0.27272728 -0.33333334
0.27272728 -0.39393938
0.27272728 -0.45454547
0.27272728 -0.5151515
0.27272728 -0.57575756
0.27272728 -0.63636363
0.27272728 -0.69696969
0.27272728 -0.75757575
0.27272728 -0.81818187
0.27272728 -0.87878788
0.27272728 -0.93939388
0.27272728 -1
0.27272728 -1.060606
0.27272728 -1.1212121
0.27254903 -1.1810062
0.27147952 -1.2366211
0.26951873 -1.2875421
0.26720142 -1.3358091
0.26417112 -1.3793226
0.26060605 -1.4185383
0.25525847 -1.4459893
0.24795011 -1.4595563
0.2392157 -1.4611607
0.22869876 -1.4475936
0.21693406 -1.4212122
0.20392159 -1.3811052
0.1889483 -1.3214498
0.17237078 -1.243672
0.15579323 -1.1585264
0.13814618 -1.0578134
0.12085562 -0.95214897
0.10392158 -0.84169137
0.087878793 -0.73117453
0.072905533 -0.6226778
0.059001788 -0.51691425
0.046345815 -0.41624084
0.035650626 -0.32806498
0.026916221 -0.25361457
0.019429591 -0.18730442
0.013190731 -0.13004556
0.0087344032 -0.088037238
0.005525847 -0.05690236
0.0033868093 -0.035630818
0.0021390375 -0.022974847
-0.00089126569 -0.01150723
-0.01150723 -0.00089126569
-0.022974847 0.0021390375
-0.035630818 0.0033868093
-0.05690236 0.005525847
-0.088037238 0.0087344032
-0.13004556 0.013190731
-0.18730442 0.019429591
-0.25361457 0.026916221
-0.32806498 0.035650626
-0.41624084 0.046345815
-0.51691425 0.059001788
-0.6226778 0.072905533
-0.73117453 0.087878793
-0.84169137 0.10392158
-0.95214897 0.12085562
-1.0578134 0.13814618
-1.1585264 0.15579323
-1.243672 0.17237078
-1.3214498 0.1889483
-1.3811052 0.20392159
-1.4212122 0.21693406
-1.4475936 0.22869876
-1.4611607 0.2392157
-1.4595563 0.24795011
-1.4459893 0.25525847
-1.4185383 0.26060605
-1.3793226 0.26417112
-1.3358091 0.26720142
-1.2875421 0.26951873
-1.2366211 0.27147952
-1.1810062 0.27254903
-1.1212121 0.27272728
-1.060606 0.27272728
-1 0.27272728
-0.93939388 0.27272728
-0.87878788 0.27272728
-0.81818187 0.27272728
-0.75757575 0.27272728
-0.69696969 0.27272728
-0.63636363 0.27272728
-0.57575756 0.27272728
-0.5151515 0.27272728
-0.45454547 0.27272728
-0.39393938 0.27272728
-0.33333334 0.27272728
-0.27272728 0.27272728
-0.2121212 0.27272728
-0.15151516 0.27272728
-0.090909094 0.27272728
-0.030303031 0.27272728
0.030303031 0.27272728
0.090909094 0.27272728
0.15151516 0.27272728
0.2121212 0.27272728
0.27272728 0.27272728
0.33333334 0.27272728
0.39393938 0.27272728
0.45454547 0.27272728
0.5151515 0.27272728
0.57575756 0.27272728
0.63636363 0.27272728
0.69696969 0.27272728
0.75757575 0.27272728
0.81818187 0.27272728
0.87878788 0.27272728
0.93939388 0.27272728
1 0.27272728
1.060606 0.27272728
1.1212121 0.27272728
1.1810062 0.27254903
1.2366211 0.27147952
1.2875421 0.26951873
1.3358091 0.26720142
1.3793226 0.26417112
1.4185383 0.26060605
1.4459893 0.25525847
1.4595563 0.24795011
1.4611607 0.2392157
1.4475936 0.22869876
1.4212122 0.21693406
1.3811052 0.20392159
1.3214498 0.1889483
1.243672 0.17237078
1.1585264 0.15579323
1.0578134 0.13814618
0.95214897 0.12085562
0.84169137 0.10392158
0.73117453 0.087878793
0.6226778 0.072905533
0.51691425 0.059001788
0.41624084 0.046345815
0.32806498 0.035650626
0.25361457 0.026916221
0.18730442 0.019429591
0.13004556 0.013190731
0.088037238 0.0087344032
0.05690236 0.005525847
0.035630818 0.0033868093
0.022974847 0.0021390375
0.01150723 0.0030303032
0.00089126569 0.011863736
-0.0021390375 0.022974847
-0.0033868093 0.035630818
-0.005525847 0.05690236
-0.0087344032 0.088037238
-0.013190731 0.13004556
-0.019429591 0.18730442
-0.026916221 0.25361457
-0.035650626 0.32806498
-0.046345815 0.41624084
-0.059001788 0.51691425
-0.072905533 0.6226778
-0.087878793 0.73117453
-0.10392158 0.84169137
-0.12085562 0.95214897
-0.13814618 1.0578134
-0.15579323 1.1585264
-0.17237078 1.243672
-0.1889483 1.3214498
-0.20392159 1.3811052
-0.21693406 1.4212122
-0.22869876 1.4475936
-0.2392157 1.4611607
-0.24795011 1.4595563
-0.25525847 1.4459893
-0.26060605 1.4185383
-0.26417112 1.3793226
-0.26720142 1.3358091
-0.26951873 1.2875421
-0.27147952 1.2366211
-0.27254903 1.1810062
-0.27272728 1.1212121
-0.27272728 1.060606
-0.27272728 1
-0.27272728 0.93939388
-0.27272728 0.87878788
-0.27272728 0.81818187
-0.27272728 0.75757575
-0.27272728 0.69696969
-0.27272728 0.63636363
-0.27272728 0.57575756
-0.27272728 0.5151515
-0.27272728 0.45454547
-0.27272728 0.39393938
-0.27272728 0.33333334
-0.27272728 0.27272728
-0.27272728 0.2121212
-0.27272728 0.15151516
-0.27272728 0.090909094
-0.27272728 0.030303031
-0.27272728 -0.030303031
-0.27272728 -0.090909094
-0.27272728 -0.15151516
-0.27272728 -0.2121212
-0.27272728 -0.27272728
-0.27272728 -0.33333334
-0.27272728 -0.39393938
-0.27272728 -0.45454547
-0.27272728 -0.5151515
-0.27272728 -0.57575756
-0.27272728 -0.63636363
-0.27272728 -0.69696969
-0.27272728 -0.75757575
-0.27272728 -0.81818187
-0.27272728 -0.87878788
-0.27272728 -0.93939388
-0.27272728 -1
-0.27272728 -1.060606
-0.27272728 -1.1212121
-0.27254903 -1.1810062
-0.27147952 -1.2366211
-0.26951873 -1.2875421
-0.26720142 -1.3358091
-0.26417112 -1.3793226
-0.26060605 -1.4185383
-0.25525847 -1.4459893
-0.24795011 -1.4595563
-0.2392157 -1.4611607
-0.22869876 -1.4475936
-0.21693406 -1.4212122
-0.20392159 -1.3811052
-0.1889483 -1.3214498
-0.17237078 -1.243672
-0.15579323 -1.1585264
-0.13814618 -1.0578134
-0.12085562 -0.95214897
-0.10392158 -0.84169137
-0.087878793 -0.73117453
-0.072905533 -0.6226778
-0.059001788 -0.51691425
-0.046345815 -0.41624084
